        s,        t,        r,      phi,        x,        y
 6444.407, 4858.956, 87.35384,  7.00677,  65.4663,  57.8348
 6452.627, 4867.235, 87.09222,  7.01090,  65.0315,  57.9306
 6460.847, 4875.515, 86.82761,  7.01505,  64.5934,  58.0235
 6469.067, 4883.795, 86.56001,  7.01923,  64.1520,  58.1133
 6477.287, 4892.076, 86.28939,  7.02344,  63.7072,  58.2001
 6485.507, 4900.357, 86.01574,  7.02767,  63.2590,  58.2839
 6493.727, 4908.638, 85.73906,  7.03193,  62.8074,  58.3645
 6501.947, 4916.919, 85.45931,  7.03622,  62.3525,  58.4420
 6510.166, 4925.201, 85.17649,  7.04054,  61.8941,  58.5162
 6518.386, 4933.483, 84.89059,  7.04488,  61.4324,  58.5873
 6526.606, 4941.766, 84.60158,  7.04926,  60.9672,  58.6551
 6534.826, 4950.048, 84.30946,  7.05366,  60.4987,  58.7196
 6543.046, 4958.331, 84.01419,  7.05810,  60.0266,  58.7808
 6551.266, 4966.615, 83.71578,  7.06256,  59.5512,  58.8387
 6559.486, 4974.899, 83.41420,  7.06706,  59.0723,  58.8931
 6567.706, 4983.183, 83.10944,  7.07160,  58.5899,  58.9440
 6575.926, 4991.467, 82.80147,  7.07616,  58.1041,  58.9915
 6584.146, 4999.752, 82.49028,  7.08076,  57.6148,  59.0354
 6592.366, 5008.038, 82.17585,  7.08540,  57.1220,  59.0758
 6600.585, 5016.323, 81.85817,  7.09007,  56.6257,  59.1125
 6608.805, 5024.609, 81.53721,  7.09477,  56.1259,  59.1456
 6617.025, 5032.896, 81.21296,  7.09952,  55.6225,  59.1750
 6625.245, 5041.183, 80.88539,  7.10430,  55.1157,  59.2006
 6633.465, 5049.470, 80.55449,  7.10912,  54.6053,  59.2224
 6641.685, 5057.758, 80.22024,  7.11399,  54.0913,  59.2403
 6649.905, 5066.046, 79.88261,  7.11889,  53.5738,  59.2544
 6658.125, 5074.335, 79.54160,  7.12383,  53.0527,  59.2645
 6666.345, 5082.624, 79.19716,  7.12882,  52.5280,  59.2706
 6674.565, 5090.913, 78.84929,  7.13385,  51.9997,  59.2726
 6682.785, 5099.204, 78.49796,  7.13893,  51.4678,  59.2705
 6691.004, 5107.494, 78.14315,  7.14405,  50.9323,  59.2643
 6699.224, 5115.785, 77.78483,  7.14922,  50.3932,  59.2538
 6707.444, 5124.077, 77.42299,  7.15444,  49.8504,  59.2390
 6715.664, 5132.369, 77.05760,  7.15970,  49.3039,  59.2199
 6723.884, 5140.661, 76.68864,  7.16502,  48.7538,  59.1964
 6732.104, 5148.954, 76.31607,  7.17039,  48.2000,  59.1684
 6740.324, 5157.248, 75.93988,  7.17581,  47.6425,  59.1359
 6748.544, 5165.542, 75.56005,  7.18128,  47.0813,  59.0988
 6756.764, 5173.837, 75.17654,  7.18681,  46.5164,  59.0570
 6764.984, 5182.132, 74.78933,  7.19240,  45.9478,  59.0105
 6773.204, 5190.428, 74.39839,  7.19805,  45.3754,  58.9592
 6781.423, 5198.724, 74.00369,  7.20376,  44.7993,  58.9030
 6789.643, 5207.022, 73.60522,  7.20952,  44.2194,  58.8419
 6797.863, 5215.319, 73.20293,  7.21536,  43.6358,  58.7757
 6806.083, 5223.618, 72.79680,  7.22125,  43.0483,  58.7045
 6814.303, 5231.917, 72.38681,  7.22721,  42.4571,  58.6280
 6822.523, 5240.216, 71.97291,  7.23324,  41.8620,  58.5463
 6830.743, 5248.517, 71.55509,  7.23934,  41.2631,  58.4593
 6838.963, 5256.818, 71.13331,  7.24552,  40.6604,  58.3668
 6847.183, 5265.119, 70.70753,  7.25176,  40.0538,  58.2687
 6855.403, 5273.422, 70.27773,  7.25809,  39.4434,  58.1651
 6863.623, 5281.725, 69.84387,  7.26449,  38.8291,  58.0558
 6871.842, 5290.029, 69.40593,  7.27097,  38.2109,  57.9406
 6880.062, 5298.334, 68.96385,  7.27753,  37.5888,  57.8195
 6888.282, 5306.639, 68.51762,  7.28418,  36.9628,  57.6925
 6896.502, 5314.946, 68.06720,  7.29092,  36.3328,  57.5593
 6904.722, 5323.253, 67.61254,  7.29775,  35.6990,  57.4198
 6912.942, 5331.561, 67.15362,  7.30467,  35.0612,  57.2741
 6921.162, 5339.869, 66.69039,  7.31168,  34.4195,  57.1219
 6929.382, 5348.179, 66.22282,  7.31879,  33.7738,  56.9631
 6937.602, 5356.490, 65.75087,  7.32601,  33.1241,  56.7976
 6945.822, 5364.801, 65.27449,  7.33333,  32.4705,  56.6253
 6954.041, 5373.114, 64.79366,  7.34076,  31.8128,  56.4461
 6962.261, 5381.427, 64.30832,  7.34830,  31.1512,  56.2598
 6970.481, 5389.742, 63.81844,  7.35596,  30.4856,  56.0662
 6978.701, 5398.057, 63.32397,  7.36373,  29.8160,  55.8653
 6986.921, 5406.374, 62.82488,  7.37163,  29.1423,  55.6569
 6995.141, 5414.691, 62.32111,  7.37965,  28.4647,  55.4408
 7003.361, 5423.010, 61.81262,  7.38781,  27.7830,  55.2169
 7011.581, 5431.330, 61.29937,  7.39610,  27.0973,  54.9850
 7019.801, 5439.651, 60.78130,  7.40453,  26.4076,  54.7449
 7028.021, 5447.973, 60.25839,  7.41311,  25.7139,  54.4965
 7036.241, 5456.297, 59.73056,  7.42184,  25.0161,  54.2396
 7044.460, 5464.621, 59.19779,  7.43073,  24.3144,  53.9740
 7052.680, 5472.947, 58.66001,  7.43977,  23.6086,  53.6994
 7060.900, 5481.274, 58.11717,  7.44899,  22.8988,  53.4158
 7069.120, 5489.603, 57.56924,  7.45838,  22.1851,  53.1229
 7077.340, 5497.933, 57.01615,  7.46795,  21.4673,  52.8204
 7085.560, 5506.265, 56.45785,  7.47771,  20.7456,  52.5082
 7093.780, 5514.598, 55.89430,  7.48767,  20.0199,  52.1860
 7102.000, 5522.932, 55.32543,  7.49783,  19.2904,  51.8535
 7110.220, 5531.268, 54.75120,  7.50820,  18.5569,  51.5105
 7118.440, 5539.606, 54.17155,  7.51879,  17.8195,  51.1568
 7126.660, 5547.946, 53.58642,  7.52962,  17.0783,  50.7921
 7134.879, 5556.287, 52.99576,  7.54068,  16.3333,  50.4160
 7143.099, 5564.630, 52.39952,  7.55200,  15.5845,  50.0283
 7151.319, 5572.975, 51.79765,  7.56357,  14.8320,  49.6287
 7159.539, 5581.322, 51.19007,  7.57542,  14.0758,  49.2168
 7167.759, 5589.670, 50.57675,  7.58756,  13.3161,  48.7923
 7175.979, 5598.021, 49.95763,  7.59999,  12.5528,  48.3549
 7184.199, 5606.374, 49.33264,  7.61274,  11.7860,  47.9041
 7192.419, 5614.729, 48.70175,  7.62582,  11.0159,  47.4396
 7200.639, 5623.087, 48.06490,  7.63924,  10.2424,  46.9609
 7208.859, 5631.446, 47.42204,  7.65302,   9.4658,  46.4677
 7217.079, 5639.809, 46.77312,  7.66719,   8.6862,  45.9595
 7225.298, 5648.173, 46.11810,  7.68175,   7.9036,  45.4358
 7233.518, 5656.541, 45.45693,  7.69674,   7.1183,  44.8961
 7241.738, 5664.911, 44.78957,  7.71217,   6.3303,  44.3400
 7249.958, 5673.284, 44.11600,  7.72807,   5.5399,  43.7668
 7258.178, 5681.660, 43.43617,  7.74447,   4.7473,  43.1760
 7266.398, 5690.039, 42.75006,  7.76139,   3.9527,  42.5669
 7274.618, 5698.421, 42.05767,  7.77886,   3.1563,  41.9391
 7282.838, 5706.807, 41.35897,  7.79693,   2.3585,  41.2917
 7291.058, 5715.196, 40.65397,  7.81561,   1.5595,  40.6240
 7299.278, 5723.589, 39.94268,  7.83496,   0.7597,  39.9355
 7307.497, 5731.986, 39.22513,  7.85501,  -0.0405,  39.2251
 7315.717, 5740.387, 38.50135,  7.87582,  -0.8407,  38.4922
 7323.937, 5748.792, 37.77141,  7.89742,  -1.6404,  37.7358
 7332.157, 5757.202, 37.03538,  7.91988,  -2.4389,  36.9550
 7340.377, 5765.616, 36.29337,  7.94326,  -3.2359,  36.1488
 7348.597, 5774.035, 35.54551,  7.96761,  -4.0304,  35.3163
 7356.817, 5782.459, 34.79197,  7.99302,  -4.8218,  34.4562
 7365.037, 5790.889, 34.03296,  8.01955,  -5.6092,  33.5675
 7373.257, 5799.324, 33.26872,  8.04730,  -6.3916,  32.6490
 7381.477, 5807.766, 32.49957,  8.07636,  -7.1678,  31.6993
 7389.697, 5816.213, 31.72587,  8.10683,  -7.9367,  30.7171
 7397.916, 5824.668, 30.94806,  8.13883,  -8.6969,  29.7010
 7406.136, 5833.129, 30.16668,  8.17249,  -9.4466,  28.6494
 7414.356, 5841.599, 29.38236,  8.20793, -10.1842,  27.5609
 7422.576, 5850.076, 28.59585,  8.24533, -10.9074,  26.4339
 7430.796, 5858.561, 27.80804,  8.28484, -11.6141,  25.2666
 7439.016, 5867.056, 27.01999,  8.32666, -12.3014,  24.0573
 7447.236, 5875.560, 26.23296,  8.37098, -12.9663,  22.8044
 7455.456, 5884.074, 25.44841,  8.41805, -13.6054,  21.5061
 7463.676, 5892.599, 24.66809,  8.46810, -14.2147,  20.1608
 7471.896, 5901.135, 23.89405,  8.52141, -14.7897,  18.7668
 7480.116, 5909.684, 23.12869,  8.57827, -15.3251,  17.3227
 7488.335, 5918.245, 22.37483,  8.63899, -15.8152,  15.8276
 7496.555, 5926.819, 21.63575,  8.70390, -16.2533,  14.2806
 7504.775, 5935.407, 20.91527,  8.77334, -16.6321,  12.6815
 7512.995, 5944.010, 20.21777,  8.84766, -16.9433,  11.0310
 7521.215, 5952.629, 19.54826,  8.92718, -17.1777,   9.3307
 7529.435, 5961.262, 18.91242,  9.01219, -17.3254,   7.5835
 7537.655, 5969.912, 18.31653,  9.10293, -17.3760,   5.7939
 7545.875, 5978.577, 17.76746,  9.19952, -17.3186,   3.9686
 7554.095, 5987.257, 17.27255,  9.30195, -17.1424,   2.1162
 7562.315, 5995.952, 16.83933,  9.41005, -16.8375,   0.2481
 7570.535, 6004.660, 16.47525,  9.52338, -16.3952,  -1.6219
 7578.754, 6013.378, 16.18728,  9.64129, -15.8094,  -3.4774
 7586.974, 6022.106, 15.98144,  9.76285, -15.0768,  -5.3005
 7595.194, 6030.839, 15.86233,  9.88691, -14.1985,  -7.0723
 7603.414, 6039.576, 15.83273, 10.01213, -13.1793,  -8.7739
 7611.634, 6048.311, 15.89335, 10.13711, -12.0287, -10.3879
 7619.854, 6057.043, 16.04275, 10.26045, -10.7595, -11.8997
 7628.074, 6065.768, 16.27747, 10.38087,  -9.3875, -13.2978
 7636.294, 6074.483, 16.59238, 10.49730,  -7.9297, -14.5749
 7644.514, 6083.186, 16.98109, 10.60889,  -6.4039, -15.7273
 7652.734, 6091.876, 17.43641, 10.71507,  -4.8272, -16.7549
 7660.954, 6100.551, 17.95082, 10.81550,  -3.2150, -17.6606
 7669.173, 6109.211, 18.51681, 10.91007,  -1.5814, -18.4492
 7677.393, 6117.855, 19.12721, 10.99881,   0.0619, -19.1271
 7685.613, 6126.483, 19.77533, 11.08190,   1.7051, -19.7017
 7693.833, 6135.096, 20.45509, 11.15960,   3.3401, -20.1806
 7702.053, 6143.694, 21.16104, 11.23220,   4.9606, -20.5714
 7710.273, 6152.278, 21.88840, 11.30004,   6.5618, -20.8817
 7718.493, 6160.848, 22.63297, 11.36347,   8.1401, -21.1185
 7726.713, 6169.404, 23.39114, 11.42283,   9.6926, -21.2885
 7734.933, 6177.948, 24.15979, 11.47843,  11.2176, -21.3977
 7743.153, 6186.481, 24.93625, 11.53058,  12.7137, -21.4518
 7751.372, 6195.002, 25.71825, 11.57958,  14.1802, -21.4558
 7759.592, 6203.512, 26.50384, 11.62567,  15.6167, -21.4143
 7767.812, 6212.013, 27.29138, 11.66911,  17.0231, -21.3316
 7776.032, 6220.505, 28.07948, 11.71011,  18.3995, -21.2112
 7784.252, 6228.987, 28.86695, 11.74887,  19.7463, -21.0567
 7792.472, 6237.461, 29.65281, 11.78558,  21.0640, -20.8710
 7800.692, 6245.928, 30.43619, 11.82039,  22.3530, -20.6569
 7808.912, 6254.387, 31.21641, 11.85346,  23.6139, -20.4168
 7817.132, 6262.839, 31.99285, 11.88492,  24.8475, -20.1530
 7825.352, 6271.285, 32.76503, 11.91489,  26.0543, -19.8676
 7833.572, 6279.724, 33.53253, 11.94349,  27.2351, -19.5622
 7841.791, 6288.157, 34.29500, 11.97081,  28.3905, -19.2387
 7850.011, 6296.585, 35.05215, 11.99694,  29.5212, -18.8984
 7858.231, 6305.007, 35.80375, 12.02198,  30.6280, -18.5427
 7866.451, 6313.425, 36.54961, 12.04599,  31.7115, -18.1730
 7874.671, 6321.837, 37.28957, 12.06904,  32.7723, -17.7902
 7882.891, 6330.245, 38.02351, 12.09120,  33.8110, -17.3955
 7891.111, 6338.649, 38.75133, 12.11252,  34.8284, -16.9897
 7899.331, 6347.048, 39.47296, 12.13306,  35.8249, -16.5738
 7907.551, 6355.444, 40.18836, 12.15287,  36.8012, -16.1485
 7915.771, 6363.835, 40.89748, 12.17198,  37.7578, -15.7146
 7923.991, 6372.224, 41.60030, 12.19045,  38.6953, -15.2727
 7932.210, 6380.608, 42.29682, 12.20830,  39.6142, -14.8235
 7940.430, 6388.989, 42.98704, 12.22558,  40.5150, -14.3675
 7948.650, 6397.367, 43.67098, 12.24232,  41.3981, -13.9052
 7956.870, 6405.742, 44.34864, 12.25854,  42.2640, -13.4372
 7965.090, 6414.114, 45.02007, 12.27428,  43.1132, -12.9638
 7973.310, 6422.484, 45.68528, 12.28956,  43.9461, -12.4855
 7981.530, 6430.850, 46.34433, 12.30439,  44.7631, -12.0027
 7989.750, 6439.214, 46.99724, 12.31882,  45.5645, -11.5157
 7997.970, 6447.575, 47.64406, 12.33285,  46.3509, -11.0250
 8006.190, 6455.934, 48.28484, 12.34651,  47.1225, -10.5307
 8014.410, 6464.291, 48.91962, 12.35981,  47.8797, -10.0332
 8022.629, 6472.645, 49.54846, 12.37277,  48.6228,  -9.5327
 8030.849, 6480.997, 50.17142, 12.38541,  49.3522,  -9.0295
 8039.069, 6489.348, 50.78853, 12.39774,  50.0681,  -8.5239
 8047.289, 6497.696, 51.39986, 12.40978,  50.7709,  -8.0160
 8055.509, 6506.042, 52.00546, 12.42153,  51.4609,  -7.5062
 8063.729, 6514.386, 52.60538, 12.43302,  52.1383,  -6.9944
 8071.949, 6522.728, 53.19969, 12.44424,  52.8034,  -6.4811
 8080.169, 6531.069, 53.78843, 12.45522,  53.4565,  -5.9662
 8088.389, 6539.408, 54.37166, 12.46596,  54.0978,  -5.4501
 8096.609, 6547.745, 54.94943, 12.47648,  54.7276,  -4.9327
 8104.828, 6556.081, 55.52180, 12.48678,  55.3460,  -4.4144
 8113.048, 6564.415, 56.08883, 12.49687,  55.9534,  -3.8952
 8121.268, 6572.747, 56.65056, 12.50676,  56.5499,  -3.3752
 8129.488, 6581.078, 57.20705, 12.51645,  57.1358,  -2.8546
 8137.708, 6589.408, 57.75835, 12.52596,  57.7112,  -2.3334
 8145.928, 6597.736, 58.30452, 12.53529,  58.2764,  -1.8118
 8154.148, 6606.063, 58.84560, 12.54445,  58.8315,  -1.2900
 8162.368, 6614.388, 59.38164, 12.55344,  59.3767,  -0.7679
 8170.588, 6622.712, 59.91270, 12.56227,  59.9122,  -0.2457
 8178.808, 6631.035, 60.43883, 12.57095,  60.4382,   0.2766
 8187.028, 6639.357, 60.96006, 12.57947,  60.9548,   0.7988
 8195.247, 6647.678, 61.47646, 12.58786,  61.4623,   1.3209
 8203.467, 6655.997, 61.98806, 12.59610,  61.9607,   1.8428
 8211.687, 6664.316, 62.49491, 12.60421,  62.4502,   2.3644
 8219.907, 6672.633, 62.99707, 12.61219,  62.9309,   2.8857
 8228.127, 6680.949, 63.49456, 12.62005,  63.4031,   3.4067
 8236.347, 6689.264, 63.98744, 12.62778,  63.8668,   3.9271
 8244.567, 6697.578, 64.47574, 12.63540,  64.3222,   4.4471
 8252.787, 6705.891, 64.95952, 12.64290,  64.7694,   4.9664
 8261.007, 6714.204, 65.43881, 12.65029,  65.2085,   5.4852
 8269.227, 6722.515, 65.91366, 12.65758,  65.6397,   6.0033
 8277.447, 6730.825, 66.38409, 12.66476,  66.0631,   6.5207
 8285.666, 6739.134, 66.85016, 12.67184,  66.4787,   7.0373
 8293.886, 6747.443, 67.31190, 12.67882,  66.8868,   7.5531
 8302.106, 6755.751, 67.76934, 12.68571,  67.2874,   8.0681
 8310.326, 6764.058, 68.22254, 12.69250,  67.6806,   8.5822
 8318.546, 6772.364, 68.67151, 12.69921,  68.0665,   9.0954
 8326.766, 6780.669, 69.11630, 12.70583,  68.4453,   9.6076
 8334.986, 6788.973, 69.55695, 12.71236,  68.8170,  10.1188
 8343.206, 6797.277, 69.99348, 12.71882,  69.1817,  10.6290
 8351.426, 6805.580, 70.42594, 12.72519,  69.5396,  11.1381
 8359.646, 6813.882, 70.85435, 12.73149,  69.8907,  11.6461
 8367.866, 6822.184, 71.27874, 12.73771,  70.2350,  12.1531
 8376.085, 6830.484, 71.69916, 12.74386,  70.5728,  12.6589
 8384.305, 6838.784, 72.11563, 12.74993,  70.9041,  13.1635
 8392.525, 6847.084, 72.52817, 12.75594,  71.2289,  13.6669
 8400.745, 6855.383, 72.93683, 12.76188,  71.5473,  14.1691
 8408.965, 6863.681, 73.34163, 12.76775,  71.8595,  14.6701
 8417.185, 6871.978, 73.74260, 12.77356,  72.1654,  15.1698
 8425.405, 6880.275, 74.13977, 12.77931,  72.4653,  15.6682
 8433.625, 6888.571, 74.53317, 12.78500,  72.7590,  16.1653
 8441.845, 6896.867, 74.92282, 12.79062,  73.0468,  16.6610
 8450.065, 6905.162, 75.30876, 12.79619,  73.3287,  17.1555
 8458.285, 6913.457, 75.69100, 12.80170,  73.6047,  17.6485
 8466.504, 6921.751, 76.06958, 12.80716,  73.8750,  18.1402
 8474.724, 6930.044, 76.44452, 12.81256,  74.1395,  18.6305
 8482.944, 6938.337, 76.81584, 12.81791,  74.3984,  19.1193
 8491.164, 6946.629, 77.18357, 12.82321,  74.6517,  19.6067
 8499.384, 6954.921, 77.54774, 12.82846,  74.8995,  20.0927
 8507.604, 6963.213, 77.90837, 12.83366,  75.1418,  20.5772
 8515.824, 6971.504, 78.26547, 12.83881,  75.3787,  21.0602
 8524.044, 6979.794, 78.61908, 12.84392,  75.6103,  21.5417
 8532.264, 6988.084, 78.96922, 12.84898,  75.8366,  22.0217
 8540.484, 6996.373, 79.31591, 12.85400,  76.0576,  22.5002
 8548.703, 7004.662, 79.65917, 12.85897,  76.2734,  22.9771
 8556.923, 7012.951, 79.99902, 12.86390,  76.4841,  23.4526
 8565.143, 7021.239, 80.33549, 12.86879,  76.6897,  23.9264
 8573.363, 7029.526, 80.66858, 12.87364,  76.8903,  24.3987
 8581.583, 7037.814, 80.99834, 12.87845,  77.0860,  24.8694
 8589.803, 7046.100, 81.32476, 12.88322,  77.2766,  25.3385
 8598.023, 7054.387, 81.64788, 12.88795,  77.4624,  25.8060
 8606.243, 7062.673, 81.96771, 12.89264,  77.6434,  26.2719
 8614.463, 7070.958, 82.28428, 12.89730,  77.8195,  26.7362
 8622.683, 7079.243, 82.59759, 12.90193,  77.9909,  27.1988
 8630.903, 7087.528, 82.90768, 12.90651,  78.1576,  27.6598
 8639.122, 7095.813, 83.21454, 12.91107,  78.3197,  28.1192
 8647.342, 7104.097, 83.51822, 12.91559,  78.4771,  28.5769
 8655.562, 7112.380, 83.81871, 12.92008,  78.6299,  29.0329
 8663.782, 7120.664, 84.11604, 12.92453,  78.7782,  29.4872
 8672.002, 7128.947, 84.41022, 12.92896,  78.9220,  29.9399
 8680.222, 7137.229, 84.70128, 12.93335,  79.0614,  30.3909
 8688.442, 7145.512, 84.98922, 12.93772,  79.1963,  30.8401
 8696.662, 7153.794, 85.27407, 12.94205,  79.3268,  31.2877
 8704.882, 7162.075, 85.55583, 12.94636,  79.4530,  31.7336
 8713.102, 7170.357, 85.83453, 12.95064,  79.5749,  32.1777
 8721.322, 7178.638, 86.11018, 12.95489,  79.6925,  32.6201
 8729.541, 7186.918, 86.38278, 12.95911,  79.8058,  33.0607
 8737.761, 7195.199, 86.65237, 12.96331,  79.9150,  33.4997
 8745.981, 7203.479, 86.91895, 12.96748,  80.0200,  33.9368
 8754.201, 7211.758, 87.18253, 12.97163,  80.1208,  34.3722
 8762.421, 7220.038, 87.44313, 12.97575,  80.2175,  34.8059
 8770.641, 7228.317, 87.70077, 12.97985,  80.3102,  35.2378
 8778.861, 7236.596, 87.95545, 12.98392,  80.3988,  35.6679
 8787.081, 7244.875, 88.20719, 12.98797,  80.4834,  36.0962
 8795.301, 7253.153, 88.45601, 12.99200,  80.5640,  36.5228
 8803.521, 7261.431, 88.70190, 12.99600,  80.6406,  36.9475
 8811.741, 7269.709, 88.94490, 12.99998,  80.7133,  37.3705
 8819.960, 7277.987, 89.18500, 13.00395,  80.7822,  37.7916
 8828.180, 7286.264, 89.42223, 13.00789,  80.8471,  38.2109
 8836.400, 7294.541, 89.65658, 13.01180,  80.9083,  38.6285
 8844.620, 7302.818, 89.88809, 13.01570,  80.9656,  39.0442
 8852.840, 7311.095, 90.11674, 13.01958,  81.0191,  39.4580
 8861.060, 7319.371, 90.34256, 13.02344,  81.0688,  39.8701
 8869.280, 7327.647, 90.56557, 13.02728,  81.1149,  40.2803
 8877.500, 7335.923, 90.78575, 13.03110,  81.1572,  40.6886
 8885.720, 7344.199, 91.00314, 13.03491,  81.1958,  41.0952
 8893.940, 7352.475, 91.21774, 13.03869,  81.2308,  41.4998
 8902.159, 7360.750, 91.42955, 13.04246,  81.2621,  41.9026
 8910.379, 7369.025, 91.63860, 13.04621,  81.2898,  42.3036
 8918.599, 7377.300, 91.84488, 13.04994,  81.3140,  42.7027
 8926.819, 7385.575, 92.04841, 13.05366,  81.3346,  43.0999
 8935.039, 7393.849, 92.24920, 13.05736,  81.3516,  43.4952
 8943.259, 7402.123, 92.44726, 13.06104,  81.3651,  43.8887
 8951.479, 7410.397, 92.64259, 13.06471,  81.3751,  44.2802
 8959.699, 7418.671, 92.83521, 13.06836,  81.3817,  44.6699
 8967.919, 7426.945, 93.02513, 13.07200,  81.3848,  45.0577
 8976.139, 7435.218, 93.21234, 13.07563,  81.3844,  45.4436
 8984.359, 7443.492, 93.39687, 13.07924,  81.3807,  45.8275
 8992.578, 7451.765, 93.57871, 13.08283,  81.3735,  46.2096
 9000.798, 7460.038, 93.75789, 13.08641,  81.3630,  46.5897
 9009.018, 7468.311, 93.93440, 13.08998,  81.3491,  46.9680
 9017.238, 7476.584, 94.10825, 13.09353,  81.3319,  47.3443
 9025.458, 7484.856, 94.27945, 13.09707,  81.3114,  47.7187
 9033.678, 7493.128, 94.44801, 13.10060,  81.2876,  48.0911
 9041.898, 7501.401, 94.61394, 13.10412,  81.2605,  48.4616
 9050.118, 7509.673, 94.77724, 13.10762,  81.2302,  48.8302
 9058.338, 7517.944, 94.93792, 13.11112,  81.1966,  49.1968
 9066.558, 7526.216, 95.09599, 13.11460,  81.1598,  49.5615
 9074.778, 7534.488, 95.25146, 13.11806,  81.1198,  49.9242
 9082.997, 7542.759, 95.40432, 13.12152,  81.0766,  50.2849
 9091.217, 7551.031, 95.55459, 13.12497,  81.0302,  50.6437
 9099.437, 7559.302, 95.70228, 13.12840,  80.9807,  51.0005
 9107.657, 7567.573, 95.84738, 13.13183,  80.9280,  51.3553
 9115.877, 7575.844, 95.98991, 13.13524,  80.8723,  51.7082
 9124.097, 7584.114, 96.12987, 13.13865,  80.8134,  52.0591
 9132.317, 7592.385, 96.26728, 13.14204,  80.7514,  52.4080
 9140.537, 7600.656, 96.40212, 13.14543,  80.6864,  52.7548
 9148.757, 7608.926, 96.53442, 13.14881,  80.6183,  53.0997
 9156.977, 7617.196, 96.66417, 13.15217,  80.5472,  53.4426
 9165.197, 7625.466, 96.79138, 13.15553,  80.4730,  53.7835
 9173.416, 7633.737, 96.91605, 13.15888,  80.3958,  54.1224
 9181.636, 7642.007, 97.03820, 13.16222,  80.3157,  54.4592
 9189.856, 7650.276, 97.15782, 13.16556,  80.2325,  54.7940
 9198.076, 7658.546, 97.27493, 13.16888,  80.1464,  55.1268
 9206.296, 7666.816, 97.38952, 13.17220,  80.0573,  55.4576
 9214.516, 7675.085, 97.50160, 13.17551,  79.9653,  55.7863
 9222.736, 7683.355, 97.61118, 13.17881,  79.8703,  56.1130
 9230.956, 7691.624, 97.71825, 13.18210,  79.7725,  56.4377
 9239.176, 7699.893, 97.82283, 13.18539,  79.6717,  56.7602
 9247.396, 7708.162, 97.92492, 13.18867,  79.5681,  57.0808
 9255.616, 7716.432, 98.02452, 13.19194,  79.4615,  57.3992
 9263.835, 7724.701, 98.12163, 13.19521,  79.3521,  57.7156
 9272.055, 7732.969, 98.21627, 13.19847,  79.2399,  58.0299
 9280.275, 7741.238, 98.30843, 13.20172,  79.1248,  58.3422
 9288.495, 7749.507, 98.39811, 13.20497,  79.0069,  58.6523
 9296.715, 7757.776, 98.48533, 13.20821,  78.8862,  58.9604
 9304.935, 7766.044, 98.57008, 13.21145,  78.7627,  59.2664
 9313.155, 7774.313, 98.65237, 13.21468,  78.6363,  59.5703
 9321.375, 7782.581, 98.73221, 13.21791,  78.5072,  59.8720
 9329.595, 7790.850, 98.80958, 13.22113,  78.3754,  60.1717
 9337.815, 7799.118, 98.88451, 13.22434,  78.2408,  60.4692
 9346.034, 7807.386, 98.95698, 13.22755,  78.1034,  60.7647
 9354.254, 7815.655, 99.02701, 13.23076,  77.9633,  61.0580
 9362.474, 7823.923, 99.09460, 13.23396,  77.8205,  61.3491
 9370.694, 7832.191, 99.15974, 13.23716,  77.6749,  61.6381
 9378.914, 7840.459, 99.22244, 13.24035,  77.5267,  61.9250
 9387.134, 7848.727, 99.28271, 13.24354,  77.3758,  62.2097
 9395.354, 7856.995, 99.34055, 13.24673,  77.2221,  62.4923
 9403.574, 7865.263, 99.39595, 13.24991,  77.0658,  62.7727
 9411.794, 7873.530, 99.44893, 13.25309,  76.9069,  63.0509
 9420.014, 7881.798, 99.49947, 13.25626,  76.7453,  63.3270
 9428.234, 7890.066, 99.54759, 13.25944,  76.5810,  63.6009
 9436.453, 7898.334, 99.59329, 13.26261,  76.4141,  63.8725
 9444.673, 7906.601, 99.63657, 13.26577,  76.2446,  64.1420
 9452.893, 7914.869, 99.67742, 13.26894,  76.0725,  64.4093
 9461.113, 7923.137, 99.71586, 13.27210,  75.8978,  64.6744
 9469.333, 7931.404, 99.75188, 13.27526,  75.7204,  64.9373
 9477.553, 7939.672, 99.78549, 13.27841,  75.5405,  65.1980
 9485.773, 7947.939, 99.81668, 13.28157,  75.3580,  65.4564
 9493.993, 7956.207, 99.84546, 13.28472,  75.1730,  65.7126
 9502.213, 7964.474, 99.87183, 13.28787,  74.9853,  65.9665
 9510.433, 7972.742, 99.89578, 13.29102,  74.7951,  66.2182
 9518.653, 7981.009, 99.91733, 13.29417,  74.6024,  66.4677
 9526.872, 7989.276, 99.93646, 13.29731,  74.4071,  66.7149
 9535.092, 7997.544, 99.95319, 13.30046,  74.2093,  66.9598
 9543.312, 8005.811, 99.96751, 13.30360,  74.0090,  67.2025
 9551.532, 8014.079, 99.97943, 13.30675,  73.8062,  67.4428
 9559.752, 8022.346, 99.98893, 13.30989,  73.6008,  67.6809
 9567.972, 8030.613, 99.99603, 13.31303,  73.3930,  67.9167
 9576.192, 8038.881,100.00073, 13.31618,  73.1827,  68.1502
 9584.412, 8047.148,100.00302, 13.31932,  72.9698,  68.3813
 9592.632, 8055.415,100.00290, 13.32246,  72.7546,  68.6102
 9600.852, 8063.683,100.00038, 13.32560,  72.5368,  68.8367
 9609.072, 8071.950, 99.99545, 13.32874,  72.3166,  69.0609
 9617.291, 8080.217, 99.98811, 13.33189,  72.0939,  69.2827
